#,Ticker,MCap
"1,634",BWMX,$298.2 M
"1,635",PRLD,$296.2 M
"1,636",PDSB,$295.8 M
"1,637",TLMD,"$295.7 M                                                (April 1, 2022)"
"1,638",PBFS,$295.6 M
"1,639",ACAC,"$295.2 M                                                (Feb. 18, 2021)"
"1,640",ARBG,$294.7 M
"1,641",RESN,"$294.4 M                                                (March 1, 2022)"
"1,642",DBVT,$292.4 M
"1,643",HBP,"$292.4 M                                                (May 1, 2022)"
"1,644",PCSB,"$292.0 M                                                (Dec. 1, 2022)"
"1,645",DBDR,"$290.0 M                                                (Dec. 1, 2021)"
"1,646",HMTV,"$289.9 M                                                (Sept. 1, 2022)"
"1,647",GRWG,$289.7 M
"1,648",CPLP,$289.7 M
"1,649",NATH,$288.2 M
"1,650",SV,"$287.5 M                                                (May 1, 2022)"
"1,651",UEIC,$287.4 M
"1,652",USAK,"$286.5 M                                                (Sept. 1, 2022)"
"1,653",UNTY,$286.1 M
"1,654",SPRT,"$286.0 M                                                (June 1, 2022)"
"1,655",CERC,"$285.0 M                                                (June 1, 2022)"
"1,656",NDLS,$284.9 M
"1,657",GRIN,$283.6 M
"1,658",MVBF,$282.2 M
"1,659",FBIZ,$282.1 M
"1,660",TLC,"$281.3 M                                                (Sept. 1, 2021)"
"1,661",NWFL,$280.7 M
"1,662",NODK,$280.3 M
"1,663",MRLN,"$280.2 M                                                (Jan. 1, 2022)"
"1,664",GRTS,$278.4 M
"1,665",OCGN,$278.1 M
"1,666",YRCW,"$277.1 M                                                (Feb. 18, 2021)"
"1,667",LE,$276.8 M
"1,668",JYNT,$276.6 M
"1,669",FCCY,"$275.9 M                                                (Jan. 1, 2022)"
"1,670",BKCC,$275.0 M
"1,671",TRUE,$274.9 M
"1,672",KNTE,$274.8 M
"1,673",POWW,$273.7 M
"1,674",TSBK,$273.6 M
"1,675",TGA,"$273.2 M                                                (Oct. 1, 2022)"
"1,676",TMTS,"$271.5 M                                                (Oct. 1, 2021)"
"1,677",RIDE,$271.3 M
"1,678",GNOG,"$271.0 M                                                (May 1, 2022)"
"1,679",DSKE,$269.7 M
"1,680",PRCH,$269.5 M
"1,681",FENC,$268.9 M
"1,682",ILPT,$268.8 M
"1,683",AZRX,$268.2 M
"1,684",PCB,$267.3 M
"1,685",PFBI,"$267.2 M                                                (Aug. 1, 2021)"
"1,686",PANL,$267.0 M
"1,687",HQI,$267.0 M
"1,688",PFMT,$265.2 M
"1,689",FVCB,$265.1 M
"1,690",KBAL,$264.8 M
"1,691",NKTX,$263.2 M
"1,692",FRBA,$263.2 M
"1,693",FDBC,$263.0 M
"1,694",LSEA,$262.9 M
"1,695",MPAA,$262.8 M
"1,696",CFAC,"$262.4 M                                                (Aug. 1, 2021)"
"1,697",CLPT,$261.9 M
"1,698",VIH,"$261.8 M                                                (Oct. 1, 2021)"
"1,699",VERI,$261.0 M
"1,700",FSBW,$260.6 M
"1,701",TCMD,$260.2 M
"1,702",LFTR,"$260.2 M                                                (Oct. 1, 2022)"
"1,703",LNDC,$258.9 M
"1,704",SELB,$258.9 M
"1,705",MYFW,$258.8 M
"1,706",CTRN,$258.4 M
"1,707",CVCY,$258.2 M
"1,708",UPLD,$257.7 M
"1,709",STWO,"$256.6 M                                                (Oct. 1, 2021)"
"1,710",IVA,$256.0 M
"1,711",WEYS,$255.6 M
"1,712",ORRF,$255.2 M
"1,713",BCML,$254.6 M
"1,714",BOCH,"$254.2 M                                                (Sept. 1, 2021)"
"1,715",UONEK,$253.6 M
"1,716",UONE,$253.6 M
"1,717",RCHG,"$253.5 M                                                (Oct. 1, 2022)"
"1,718",PRQR,$253.3 M
"1,719",III,$253.2 M
"1,720",CHMA,"$253.0 M                                                (July 1, 2021)"
"1,721",GRPN,$252.6 M
"1,722",FGBI,$251.8 M
"1,723",MRNS,$251.6 M
"1,724",YI,$251.5 M
"1,725",SRSA,"$251.2 M                                                (Oct. 1, 2022)"
"1,726",DFHT,"$251.0 M                                                (Feb. 18, 2021)"
"1,727",FUND,$251.0 M
"1,728",WLDN,$249.7 M
"1,729",XOMA,$249.3 M
"1,730",SWKH,$248.2 M
"1,731",BCOV,$248.0 M
"1,732",PKBK,$247.9 M
"1,733",VCVC,"$247.8 M                                                (July 1, 2021)"
"1,734",EPZM,"$247.5 M                                                (Aug. 1, 2022)"
"1,735",CGRO,"$247.2 M                                                (Feb. 18, 2021)"
"1,736",ESXB,"$246.1 M                                                (Dec. 1, 2021)"
"1,737",BSVN,$246.0 M
"1,738",CVGI,$246.0 M
"1,739",NKSH,$245.6 M
"1,740",OPT,$245.4 M
"1,741",RUHN,"$244.7 M                                                (Feb. 18, 2021)"
"1,742",OCSI,"$244.6 M                                                (March 1, 2021)"
"1,743",PDLB,$244.6 M
"1,744",KALV,$243.5 M
"1,745",IMMR,$243.3 M
"1,746",PROF,$242.7 M
"1,747",GMLP,"$242.6 M                                                (Feb. 18, 2021)"
"1,748",ATCX,$242.2 M
"1,749",RACA,"$240.6 M                                                (Feb. 18, 2021)"
"1,750",LIVX,"$240.5 M                                                (June 1, 2022)"
"1,751",VLDR,$239.6 M
"1,752",SRAC,"$239.6 M                                                (Aug. 1, 2021)"
"1,753",CONN,$239.5 M
"1,754",VOXX,$237.9 M
"1,755",STKS,$236.8 M
"1,756",CNTY,$236.5 M
"1,757",INBK,$236.5 M
"1,758",BWFG,$234.9 M
"1,759",PCYO,$234.8 M
"1,760",LMNR,$232.7 M
"1,761",ORIC,$231.9 M
"1,762",CMPI,"$231.4 M                                                (May 1, 2022)"
"1,763",HFFG,$230.9 M
"1,764",SDC,$230.9 M
"1,765",RCKY,$230.9 M
"1,766",TELA,$230.3 M
"1,767",HOFT,$230.1 M
"1,768",FCBP,"$230.1 M                                                (Feb. 18, 2021)"
"1,769",CDZI,$230.0 M
"1,770",AXTI,$229.5 M
"1,771",TCFC,$229.2 M
"1,772",TOUR,$228.8 M
"1,773",TNAV,"$228.5 M                                                (Feb. 18, 2021)"
"1,774",APEI,$228.4 M
"1,775",CVLY,$227.9 M
"1,776",SUNS,"$227.3 M                                                (March 1, 2022)"
"1,777",TBNK,$226.9 M
"1,778",BGFV,$226.3 M
"1,779",RGCO,$226.1 M
"1,780",GWAC,"$225.5 M                                                (Aug. 1, 2021)"
"1,781",IIN,"$225.5 M                                                (May 1, 2022)"
"1,782",CBAN,$225.5 M
"1,783",PMBC,"$224.6 M                                                (Oct. 1, 2021)"
"1,784",CWCO,$224.3 M
"1,785",MFNC,"$223.8 M                                                (Aug. 1, 2021)"
"1,786",NHIC,"$223.4 M                                                (Feb. 18, 2021)"
"1,787",ARAY,$223.2 M
"1,788",CHMG,$221.8 M
"1,789",CSTE,$221.2 M
"1,790",SHSP,"$220.4 M                                                (Aug. 1, 2021)"
"1,791",EAR,$220.2 M
"1,792",PLBC,$219.4 M
"1,793",ATLO,$218.9 M
"1,794",MBCN,$218.3 M
"1,795",BCTG,"$218.0 M                                                (Aug. 1, 2021)"
"1,796",SCPH,$217.9 M
"1,797",PTMN,$217.3 M
"1,798",GNUS,$217.1 M
"1,799",MTRX,$217.0 M
"1,800",ICBK,"$216.9 M                                                (Dec. 1, 2021)"
"1,801",LMST,$216.9 M
"1,802",GLSI,$216.3 M
"1,803",ARYA,"$215.8 M                                                (Feb. 18, 2021)"
"1,804",SVRA,$215.5 M
"1,805",ESSA,$214.5 M
"1,806",ISTR,$214.3 M
"1,807",PBYI,$213.7 M
"1,808",WNEB,$213.1 M
"1,809",DLTH,$212.9 M
"1,810",PTVCB,"$212.6 M                                                (Feb. 18, 2021)"
"1,811",PTVCA,"$212.6 M                                                (Feb. 18, 2021)"
"1,812",KNDI,$212.3 M
"1,813",SBTX,$211.7 M
"1,814",COFS,$210.2 M
"1,815",LCNB,$209.9 M
"1,816",FRGI,$209.7 M
"1,817",JAKK,$207.7 M
"1,818",LRMR,$207.3 M
"1,819",AKTS,$206.2 M
"1,820",MNSB,$206.0 M
"1,821",PBPB,$205.4 M
"1,822",KMPH,$205.3 M
"1,823",YMAB,$205.2 M
"1,824",ACIU,$204.4 M
"1,825",OPRT,$204.1 M
"1,826",XAIR,$204.0 M
"1,827",KVHI,$202.6 M
"1,828",REDU,"$202.0 M                                                (June 1, 2022)"
"1,829",CFFI,$201.6 M
"1,830",RCEL,$201.5 M
"1,831",BPRN,$201.4 M
"1,832",GNFT,$201.0 M
"1,833",URGN,$200.9 M
"1,834",CLSK,$200.8 M
"1,835",SGC,$199.5 M
"1,836",OVLY,$199.0 M
"1,837",OPTN,$198.3 M
"1,838",CCLP,$197.7 M
"1,839",CAAS,$195.7 M
"1,840",CALB,$195.4 M
"1,841",PWOD,$194.7 M
"1,842",ASUR,$194.3 M
"1,843",BKEP,"$194.0 M                                                (Aug. 1, 2022)"
"1,844",SAII,"$193.6 M                                                (Aug. 1, 2021)"
"1,845",KLXE,$192.4 M
"1,846",EHTH,$192.0 M
"1,847",ALCO,$190.9 M
"1,848",SY,$190.7 M
"1,849",FREE,$190.6 M
"1,850",NATR,$190.3 M
"1,851",CPSS,$189.9 M
"1,852",MRBK,$189.6 M
"1,853",AMCI,$189.2 M
"1,854",AMHC,"$189.0 M                                                (Sept. 1, 2021)"
"1,855",INVE,$188.9 M
"1,856",VRCA,$188.2 M
"1,857",MLAC,$188.0 M
"1,858",ERES,$187.5 M
"1,859",CAMP,$187.3 M
"1,860",ZIOP,"$187.1 M                                                (June 1, 2022)"
"1,861",PRAX,$185.6 M
"1,862",BBQ,"$185.5 M                                                (Sept. 1, 2022)"
"1,863",PEBK,$185.3 M
"1,864",BLSA,"$185.2 M                                                (Oct. 1, 2022)"
"1,865",ALSK,"$184.5 M                                                (July 1, 2021)"
"1,866",ACTG,$183.7 M
"1,867",FSDC,"$183.3 M                                                (Feb. 18, 2021)"
"1,868",LATN,"$182.9 M                                                (Sept. 1, 2021)"
"1,869",IMMP,$182.6 M
"1,870",OMER,$182.5 M
"1,871",DSAC,$182.0 M
"1,872",HURC,$181.9 M
"1,873",SAL,$181.8 M
"1,874",TDAC,"$181.2 M                                                (June 1, 2022)"
"1,875",BEEM,$180.3 M
"1,876",MRCC,$180.3 M
"1,877",CRNT,$179.5 M
"1,878",OMEG,"$179.3 M                                                (Dec. 1, 2022)"
"1,879",DHC,$179.1 M
"1,880",OLMA,$178.4 M
"1,881",CRMD,$177.9 M
"1,882",OXSQ,$177.8 M
"1,883",PRGX,"$177.8 M                                                (Feb. 18, 2021)"
"1,884",PKOH,$177.7 M
"1,885",JFIN,$177.6 M
"1,886",KRMD,$177.0 M
"1,887",VRA,$176.9 M
"1,888",AFMD,$176.2 M
"1,889",PNRG,$176.1 M
"1,890",SVBI,"$175.3 M                                                (Oct. 1, 2021)"
"1,891",SAMG,$175.0 M
"1,892",IVAC,$174.8 M
"1,893",FUSN,$174.6 M
"1,894",FREQ,$173.9 M
"1,895",ROCH,"$173.9 M                                                (Feb. 18, 2021)"
"1,896",SMSI,$173.8 M
"1,897",LCUT,$173.1 M
"1,898",SGAM,"$172.9 M                                                (Oct. 1, 2021)"
"1,899",OPBK,$172.5 M
"1,900",ATOM,$172.0 M
"1,901",MFIN,$171.0 M
"1,902",ASRT,$171.0 M
"1,903",BDSX,$170.6 M
"1,904",STRS,$170.6 M
"1,905",WPRT,$170.4 M
"1,906",UXIN,$170.1 M
"1,907",SMED,"$170.0 M                                                (Aug. 1, 2022)"
"1,908",XERS,$170.0 M
"1,909",CRTX,"$169.6 M                                                (April 1, 2022)"
"1,910",LTRPA,$169.1 M
"1,911",LTRPB,$169.1 M
"1,912",TRVI,$169.0 M
"1,913",UCL,$168.9 M
"1,914",STIM,$168.0 M
"1,915",SMTX,"$167.4 M                                                (Feb. 18, 2021)"
"1,916",CTMX,$167.2 M
"1,917",ALYA,$167.2 M
"1,918",OVID,$166.3 M
"1,919",RVSB,$166.0 M
"1,920",CELC,$165.7 M
"1,921",GOSS,$165.5 M
"1,922",NMMC,"$165.5 M                                                (Sept. 1, 2022)"
"1,923",RNET,"$165.1 M                                                (Feb. 18, 2021)"
"1,924",PAYS,$165.1 M
"1,925",YSAC,"$164.9 M                                                (Jan. 1, 2022)"
"1,926",QMCO,$164.6 M
"1,927",TRCH,"$164.4 M                                                (Feb. 18, 2021)"
"1,928",HWBK,$164.1 M
"1,929",SPOK,$164.1 M
"1,930",PROG,$163.9 M
"1,931",FNCB,$163.9 M
"1,932",NMCI,"$163.9 M                                                (Feb. 18, 2021)"
"1,933",CMRX,$163.8 M
"1,934",IEC,"$163.6 M                                                (Oct. 1, 2021)"
"1,935",FCCO,$162.8 M
"1,936",BIVI,$162.4 M
"1,937",BSBK,$162.1 M
"1,938",PFSW,$161.9 M
"1,939",PTRS,$161.7 M
"1,940",CTXR,$160.9 M
"1,941",SYNL,"$160.9 M                                                (April 1, 2022)"
"1,942",MARK,$160.6 M
"1,943",HX,$160.1 M
"1,944",BLI,$159.8 M
"1,945",ESCA,$159.2 M
"1,946",MACK,$158.9 M
"1,947",KOPN,$158.9 M
"1,948",WSTG,"$158.7 M                                                (April 1, 2022)"
"1,949",INMB,$158.6 M
"1,950",RDCM,$158.6 M
"1,951",YTRA,$158.6 M
"1,952",MMAC,"$158.3 M                                                (July 1, 2021)"
"1,953",BSET,"$158.2 M                                                (April 1, 2022)"
"1,954",SNFCA,$158.0 M
"1,955",BRPA,"$157.9 M                                                (Feb. 18, 2021)"
"1,956",SRTS,$157.8 M
"1,957",AGFS,$157.6 M
"1,958",DRIO,$157.2 M
"1,959",LINC,$156.5 M
"1,960",AMSC,$156.4 M
"1,961",DLHC,$156.0 M
"1,962",CLLS,$156.0 M
"1,963",MICT,$155.9 M
"1,964",VBIV,$155.3 M
"1,965",RMBI,$155.3 M
"1,966",GENC,$155.2 M
"1,967",LJPC,"$155.1 M                                                (Aug. 1, 2022)"
"1,968",LTRX,$155.1 M
"1,969",PRPH,$154.8 M
"1,970",DRRX,$154.7 M
"1,971",REAL,$154.0 M
"1,972",ITI,$152.4 M
"1,973",CAPA,"$151.1 M                                                (Feb. 18, 2021)"
"1,974",DDMX,"$151.0 M                                                (June 1, 2022)"
"1,975",ISSC,$150.8 M
"1,976",TRHC,$150.8 M
"1,977",BCAB,$150.5 M
"1,978",SREV,"$150.4 M                                                (July 1, 2022)"
"1,979",GLYC,$149.3 M
"1,980",FNWB,$149.1 M
"1,981",FRAF,$148.9 M
"1,982",MOTN,"$147.3 M                                                (Nov. 1, 2021)"
"1,983",SGA,$147.1 M
"1,984",NBTX,$147.0 M
"1,985",FRBK,$146.7 M
"1,986",DAKT,$145.9 M
"1,987",MBII,"$145.6 M                                                (July 1, 2022)"
"1,988",NEON,$144.9 M
"1,989",XNET,$144.6 M
"1,990",GNSS,$144.6 M
"1,991",DTIL,$144.2 M
"1,992",AMTX,$144.0 M
"1,993",XBIT,$143.8 M
"1,994",VRM,$143.7 M
"1,995",TSHA,$143.6 M
"1,996",EYPT,$143.5 M
"1,997",ESEA,$142.0 M
"1,998",ANIX,$141.9 M
"1,999",VXRT,$141.7 M
"2,000",HEAR,$141.2 M
"2,001",AHAC,"$140.9 M                                                (Aug. 1, 2021)"
"2,002",CUE,$140.7 M
"2,003",RNDB,"$140.5 M                                                (Oct. 1, 2022)"
"2,004",RRGB,$140.2 M
"2,005",TWIN,$139.9 M
"2,006",FSFG,$139.9 M
"2,007",OFS,$139.8 M
"2,008",SLDB,$139.6 M
"2,009",CFBK,$138.8 M
"2,010",MACU,"$138.7 M                                                (April 1, 2022)"
"2,011",GRCL,$138.1 M
"2,012",AOUT,$138.0 M
"2,013",EML,$137.9 M
"2,014",LAZY,$137.8 M
"2,015",GFED,"$137.8 M                                                (March 1, 2022)"
"2,016",HYMC,$137.7 M
"2,017",EPSN,$137.2 M
"2,018",NBAC,"$137.0 M                                                (Feb. 18, 2021)"
"2,019",FFNW,$136.9 M
"2,020",UBFO,$136.6 M
"2,021",TRIT,"$136.4 M                                                (Feb. 1, 2022)"
"2,022",CDXC,$136.3 M
"2,023",SBBP,"$135.7 M                                                (Oct. 1, 2021)"
"2,024",OTRA,"$135.2 M                                                (April 1, 2022)"
"2,025",MLVF,$135.1 M
"2,026",JYAC,"$135.0 M                                                (Nov. 1, 2022)"
"2,027",KRON,$134.8 M
"2,028",MIST,$134.7 M
"2,029",OFED,$134.6 M
"2,030",FCRD,$133.8 M
"2,031",PVBC,$133.6 M
"2,032",XFOR,$133.1 M
"2,033",RLMD,$133.0 M
"2,034",BANX,$132.7 M
"2,035",AKBA,$132.3 M
"2,036",SESN,$131.7 M
"2,037",LMB,$131.5 M
"2,038",SSSS,$131.5 M
"2,039",EBMT,$131.0 M
"2,040",BFIN,$130.9 M
"2,041",OIIM,$130.8 M
"2,042",MRAM,$130.6 M
"2,043",FUNC,$130.5 M
"2,044",ATHA,$130.1 M
"2,045",FSTR,$130.1 M
"2,046",RCMT,$129.5 M
"2,047",CWBC,$129.2 M
"2,048",PRTK,$129.2 M
"2,049",IPA,$128.8 M
"2,050",EOSE,$128.4 M
"2,051",BASI,"$127.7 M                                                (Feb. 18, 2021)"
"2,052",RIVE,"$127.6 M                                                (Nov. 1, 2021)"
"2,053",CPHC,$127.1 M
"2,054",CZWI,$126.9 M
"2,055",TMPM,"$126.7 M                                                (Oct. 1, 2022)"
"2,056",ZAGG,"$126.7 M                                                (Feb. 18, 2021)"
"2,057",YJ,$126.6 M
"2,058",ASYS,$126.4 M
"2,059",PLSE,$126.2 M
"2,060",VMAC,"$126.1 M                                                (Feb. 1, 2022)"
"2,061",EVLO,$126.1 M
"2,062",SCOR,$126.1 M
"2,063",TTCF,$125.5 M
"2,064",FONR,$124.9 M
"2,065",OPOF,$124.9 M
"2,066",MMLP,$124.3 M
"2,067",OVBC,$124.3 M
"2,068",CLDB,"$124.1 M                                                (Oct. 1, 2021)"
"2,069",CMLS,$123.9 M
"2,070",OBCI,"$123.9 M                                                (Aug. 1, 2022)"
"2,071",FSTX,$123.7 M
"2,072",VSTM,$123.7 M
"2,073",PSNL,$122.3 M
"2,074",LOOP,$121.9 M
"2,075",NTIC,$121.6 M
"2,076",CPST,"$121.6 M                                                (Feb. 18, 2021)"
"2,077",ASPS,$121.6 M
"2,078",SPPI,$120.9 M
"2,079",EPIX,$120.9 M
"2,080",DMTK,$120.3 M
"2,081",INSG,$119.7 M
"2,082",LARK,$119.7 M
"2,083",FLXS,$119.4 M
"2,084",CMCT,$119.4 M
"2,085",AMRB,"$118.9 M                                                (July 1, 2021)"
"2,086",KXIN,$118.4 M
"2,087",HBIO,$118.3 M
"2,088",PXLW,$117.9 M
"2,089",PBIP,"$117.7 M                                                (June 1, 2022)"
"2,090",QRHC,$117.5 M
"2,091",IDEX,$117.4 M
"2,092",BWEN,$116.9 M
"2,093",MNOV,$116.7 M
"2,094",GMDA,$116.3 M
"2,095",STTK,$116.2 M
"2,096",CTG,$115.8 M
"2,097",SOLO,$115.8 M
"2,098",CSSE,$115.7 M
"2,099",ATOS,$115.7 M
"2,100",SBFG,$115.6 M
"2,101",MREO,$115.3 M
"2,102",TAST,$115.1 M
"2,103",BRID,$114.8 M
"2,104",PBHC,$114.7 M
"2,105",CTRM,$114.5 M
"2,106",FBIO,$114.0 M
"2,107",FLNT,$113.5 M
"2,108",PIXY,$113.2 M
"2,109",HSAQ,$112.2 M
"2,110",CBFV,$112.1 M
"2,111",UNB,$111.7 M
"2,112",SEEL,$111.5 M
"2,113",WIMI,$111.0 M
"2,114",BDTX,$110.9 M
"2,115",VERY,$110.7 M
"2,116",ONCY,$110.0 M
"2,117",AQMS,$109.7 M
"2,118",TMDI,$109.6 M
"2,119",CATB,"$109.5 M                                                (June 1, 2022)"
"2,120",IMRA,$109.4 M
"2,121",LIVE,$108.9 M
"2,122",FAT,$108.9 M
"2,123",SLGL,$108.7 M
"2,124",TCF,$108.5 M
"2,125",GASS,$108.5 M
"2,126",IFRX,$108.3 M
"2,127",FXNC,$107.7 M
"2,128",FTHM,$107.6 M
"2,129",OPNT,$107.5 M
"2,130",SMID,$106.9 M
"2,131",LAKE,$106.9 M
"2,132",SSBI,$106.6 M
"2,133",FVAM,"$106.6 M                                                (Oct. 1, 2022)"
"2,134",GTH,$106.0 M
"2,135",CLNN,$105.5 M
"2,136",LIVK,"$105.4 M                                                (Aug. 1, 2021)"
"2,137",RMRM,"$105.3 M                                                (Sept. 1, 2021)"
"2,138",PCYG,$104.9 M
"2,139",ARPO,$104.9 M
"2,140",ETTX,"$104.8 M                                                (July 1, 2022)"
"2,141",PHUN,$104.7 M
"2,142",SHIP,$104.1 M
"2,143",INTG,$104.0 M
"2,144",BYSI,$103.9 M
"2,145",REKR,$103.8 M
"2,146",PROV,$103.7 M
"2,147",RBKB,$103.5 M
"2,148",SFBC,$102.5 M
"2,149",IGAC,$101.6 M
"2,150",SPRO,$101.5 M
"2,151",BTBT,$101.5 M
"2,152",CAPR,$101.5 M
"2,153",ARAV,$100.5 M
"2,154",AREC,$100.3 M
"2,155",RDIB,$100.3 M
"2,156",RDI,$100.3 M
"2,157",OEG,"$100.1 M                                                (April 1, 2022)"
"2,158",ALOT,$99.3 M
"2,159",CBAT,$98.8 M
"2,160",HJLI,$98.3 M
"2,161",THTX,$98.1 M
"2,162",GP,$98.0 M
"2,163",MCMJ,"$97.8 M                                                (Feb. 1, 2022)"
"2,164",REPH,"$97.4 M                                                (June 1, 2022)"
"2,165",TYHT,"$97.2 M                                                (June 1, 2022)"
"2,166",HGBL,$97.1 M
"2,167",HMNF,$97.0 M
"2,168",DARE,$96.7 M
"2,169",PWFL,$96.6 M
"2,170",STRT,$95.4 M
"2,171",SJ,$95.3 M
"2,172",USWS,"$95.1 M                                                (Oct. 1, 2022)"
"2,173",CLGN,$94.6 M
"2,174",WRAP,$94.6 M
"2,175",WRTC,$94.6 M
"2,176",VIOT,$94.3 M
"2,177",SND,$94.3 M
"2,178",STRM,$94.2 M
"2,179",CGO,$93.9 M
"2,180",LKCO,$93.6 M
"2,181",CDTX,$93.1 M
"2,182",FCAP,$93.1 M
"2,183",PIRS,$93.0 M
"2,184",CTSO,$92.9 M
"2,185",PCTI,$92.7 M
"2,186",AXAS,$92.6 M
"2,187",OSMT,"$92.5 M                                                (June 1, 2022)"
"2,188",AKU,$92.5 M
"2,189",YQ,$92.4 M
"2,190",ETON,$92.3 M
"2,191",INOD,$92.0 M
"2,192",FVE,"$92.0 M                                                (Jan. 1, 2022)"
"2,193",ZGYH,"$91.9 M                                                (Nov. 1, 2021)"
"2,194",APYX,$91.7 M
"2,195",SYRS,$91.6 M
"2,196",FLMN,$91.5 M
"2,197",MCAC,"$91.4 M                                                (Feb. 18, 2021)"
"2,198",PASG,$91.1 M
"2,199",LWAY,$90.8 M
"2,200",JG,$90.6 M
"2,201",RVPH,$90.4 M
"2,202",RNLX,$90.2 M
"2,203",LSAQ,"$90.2 M                                                (Oct. 1, 2021)"
"2,204",BKSC,$90.1 M
"2,205",MAYS,$89.2 M
"2,206",CLSD,$88.9 M
"2,207",MGYR,$88.7 M
"2,208",CIDM,$88.6 M
"2,209",FIXX,$88.5 M
"2,210",MESA,$88.4 M
"2,211",PLIN,"$88.1 M                                                (Feb. 1, 2022)"
"2,212",LYRA,$87.5 M
"2,213",CODX,$87.5 M
"2,214",FARM,$87.3 M
"2,215",GSMG,$86.5 M
"2,216",ALGS,$86.5 M
"2,217",EMCF,"$86.4 M                                                (Dec. 1, 2022)"
"2,218",JCS,"$86.4 M                                                (June 1, 2022)"
"2,219",OCCI,$86.3 M
"2,220",NNBR,$86.0 M
"2,221",CURI,$85.5 M
"2,222",CIH,$85.0 M
"2,223",UBCP,$84.0 M
"2,224",PPIH,$83.7 M
"2,225",GAN,$83.5 M
"2,226",QUIK,$83.4 M
"2,227",NETE,$83.2 M
"2,228",STCN,$83.1 M
"2,229",ENLV,$82.8 M
"2,230",CODA,$82.3 M
"2,231",VTVT,$82.3 M
"2,232",VBFC,$81.9 M
"2,233",LMPX,$81.7 M
"2,234",ACEV,$81.6 M
"2,235",BWAC,$81.3 M
"2,236",MNTX,$81.2 M
"2,237",GIFI,$81.1 M
"2,238",ESBK,"$81.1 M                                                (May 1, 2022)"
"2,239",VIRC,$81.1 M
"2,240",HEPA,$80.8 M
"2,241",AUBN,$80.7 M
"2,242",OCUP,$80.5 M
"2,243",ALJJ,$80.4 M
"2,244",BFRA,"$80.2 M                                                (March 1, 2022)"
"2,245",ITAC,"$79.4 M                                                (Oct. 1, 2021)"
"2,246",BYFC,$79.3 M
"2,247",SUNW,$79.2 M
"2,248",MDWD,$79.0 M
"2,249",ORMP,$79.0 M
"2,250",ONDS,$78.9 M
"2,251",ORTX,$78.5 M
"2,252",LCY,$78.5 M
"2,253",LACQ,"$77.9 M                                                (Feb. 18, 2021)"
"2,254",HGSH,"$77.4 M                                                (June 1, 2022)"
"2,255",THCA,"$77.0 M                                                (Dec. 1, 2022)"
"2,256",DRTT,$76.8 M
"2,257",HUDI,$76.5 M
"2,258",HYFM,$76.3 M
"2,259",ACHV,$76.1 M
"2,260",NCNA,$75.7 M
"2,261",ROOT,$75.2 M
"2,262",HTBX,"$75.1 M                                                (April 1, 2022)"
"2,263",MBIO,$75.1 M
"2,264",NVCN,$75.1 M
"2,265",GAIA,$74.8 M
"2,266",CKPT,$74.7 M
"2,267",MCHX,$74.7 M
"2,268",REFR,$74.3 M
"2,269",CIZN,$74.2 M
"2,270",AIRG,$74.1 M
"2,271",HOFV,$74.0 M
"2,272",HNNA,$73.9 M
"2,273",LSBK,$73.7 M
"2,274",RZLT,$73.7 M
"2,275",CCRC,"$73.5 M                                                (Feb. 18, 2021)"
"2,276",USAP,$73.3 M
"2,277",ONCT,$73.2 M
"2,278",AIRT,$72.8 M
"2,279",SOHO,$72.4 M
"2,280",AXDX,$72.3 M
"2,281",FLUX,$72.0 M
"2,282",SYBX,$71.9 M
"2,283",SNCR,$71.9 M
"2,284",ASMB,$71.8 M
"2,285",INZY,$71.7 M
"2,286",GEG,$71.2 M
"2,287",IPWR,$71.0 M
"2,288",PFX,$70.9 M
"2,289",HUIZ,$70.8 M
"2,290",WATT,$70.5 M
"2,291",HSON,$70.5 M
"2,292",FBSS,"$70.4 M                                                (Feb. 18, 2021)"
"2,293",CRIS,$70.4 M
"2,294",SANW,$70.3 M
"2,295",CRDF,$70.1 M
"2,296",ARKR,$69.6 M
"2,297",TACT,$69.4 M
"2,298",SLS,$69.0 M
"2,299",ENDP,"$68.8 M                                                (Oct. 1, 2022)"
"2,300",TLSA,"$68.6 M                                                (Oct. 1, 2021)"
"2,301",FFBW,$68.4 M
"2,302",GALT,$68.3 M
"2,303",ASRV,$68.3 M
"2,304",LOGC,"$68.2 M                                                (Nov. 1, 2022)"
"2,305",OBAS,"$67.9 M                                                (March 1, 2022)"
"2,306",SINO,"$67.7 M                                                (June 1, 2022)"
"2,307",ENOB,$67.2 M
"2,308",IKNX,"$67.2 M                                                (June 1, 2022)"
"2,309",IMUX,$67.0 M
"2,310",GNPX,$66.8 M
"2,311",LIFE,$66.4 M
"2,312",BCEL,$66.4 M
"2,313",BCOW,$65.5 M
"2,314",AAOI,$65.5 M
"2,315",ORGS,$65.1 M
"2,316",OSS,$65.1 M
"2,317",ADVM,$64.8 M
"2,318",GECC,$64.6 M
"2,319",INFI,$64.5 M
"2,320",TZOO,$64.5 M
"2,321",GLG,$64.3 M
"2,322",EIGR,$64.1 M
"2,323",HVBC,$64.1 M
"2,324",ULBI,$63.7 M
"2,325",LOAN,$63.6 M
"2,326",AQB,$63.5 M
"2,327",OESX,$63.3 M
"2,328",FSEA,$63.2 M
"2,329",TEDU,$63.1 M
"2,330",AZYO,$62.9 M
"2,331",GSUM,"$62.7 M                                                (Feb. 18, 2021)"
